,listing_count,avg_price,lowest_price_good,lowest_price,highest_price,city,venuename,venuescore,ticket_score,id,home_team,away_team,hometeamscore,awayteamscore,dateutc,daysaway,dateloaded,cntStars_home,WPCT_home,STRK_home,rankNBA_home,cntStars_away,WPCT_away,STRK_away,rankNBA_away,HomeAVG,HomePCT,AwayAVG,AwayPCT,TotalAVG,TotalPCT,Population,numTeams,holiday,weekday,dateutcindateform
83,3024.0,139.01,25.0,25.0,2720.0,Miami,American Airlines Arena,0.85764,0.81202,2759667,Miami Heat,Memphis Grizzlies,0.78527,0.6738,2015-12-13,10,2015-12-03,2,0.625,-1.0,7,2,0.579,2.0,9,19659.0,100.3,16840,84.2,18720,94.9,5764000.0,4.0,0,Sunday,2015-12-13
84,3099.0,224.92,45.0,45.0,5914.0,Miami,American Airlines Arena,0.85764,0.84009,2759661,Miami Heat,New Orleans Pelicans,0.78527,0.64723,2015-12-25,22,2015-12-03,2,0.625,-1.0,7,1,0.211,-4.0,28,19659.0,100.3,16840,84.2,18720,94.9,5764000.0,4.0,1,Friday,2015-12-25
85,3389.0,239.85,46.0,46.0,6505.0,Miami,American Airlines Arena,0.85764,0.83996,2759651,Miami Heat,Brooklyn Nets,0.78527,0.75507,2015-12-29,26,2015-12-03,2,0.625,-1.0,7,3,0.278,2.0,27,19659.0,100.3,16840,84.2,18720,94.9,5764000.0,4.0,0,Tuesday,2015-12-29
86,4064.0,149.33,17.0,17.0,4435.0,Miami,American Airlines Arena,0.85764,0.82565,2759635,Miami Heat,Brooklyn Nets,0.78527,0.75507,2016-03-28,116,2015-12-03,2,0.625,-1.0,7,3,0.278,2.0,27,19659.0,100.3,16840,84.2,18720,94.9,5764000.0,4.0,0,Monday,2016-03-28
87,4001.0,143.76,20.0,20.0,4140.0,Miami,American Airlines Arena,0.85764,0.8188,2759683,Miami Heat,Philadelphia 76ers,0.78527,0.70127,2016-03-06,94,2015-12-03,2,0.625,-1.0,7,0,0.05,-1.0,30,19659.0,100.3,16840,84.2,18720,94.9,5764000.0,4.0,0,Sunday,2016-03-06
88,4085.0,138.15,19.0,19.0,3548.0,Miami,American Airlines Arena,0.85764,0.82731,2759664,Miami Heat,Milwaukee Bucks,0.78527,0.63543,2016-01-20,48,2015-12-03,2,0.625,-1.0,7,0,0.368,-1.0,25,19659.0,100.3,16840,84.2,18720,94.9,5764000.0,4.0,0,Wednesday,2016-01-20
89,4056.0,147.04,16.0,16.0,4140.0,Miami,American Airlines Arena,0.85764,0.80047,2759853,Miami Heat,Charlotte Hornets,0.78527,0.66337,2016-03-17,105,2015-12-03,2,0.625,-1.0,7,1,0.556,-1.0,14,19659.0,100.3,16840,84.2,18720,94.9,5764000.0,4.0,0,Thursday,2016-03-17
90,4008.0,239.7,48.0,48.0,6800.0,Miami,American Airlines Arena,0.85764,0.83611,2759682,Miami Heat,San Antonio Spurs,0.78527,0.70475,2016-02-10,69,2015-12-03,2,0.625,-1.0,7,1,0.789,1.0,2,19659.0,100.3,16840,84.2,18720,94.9,5764000.0,4.0,0,Wednesday,2016-02-10
91,3514.0,166.14,28.0,28.0,4140.0,Miami,American Airlines Arena,0.85764,0.80931,2759634,Miami Heat,Atlanta Hawks,0.78527,0.68811,2016-01-31,59,2015-12-03,2,0.625,-1.0,7,0,0.571,-1.0,11,19659.0,100.3,16840,84.2,18720,94.9,5764000.0,4.0,0,Sunday,2016-01-31
92,4003.0,121.0,36.0,36.0,6000.0,Miami,American Airlines Arena,0.85764,0.84069,2759767,Miami Heat,New York Knicks,0.78527,0.81207,2016-01-07,34,2015-12-04,2,0.647,1.0,6,1,0.5,2.0,17,19659.0,100.3,16840,84.2,18720,94.9,5764000.0,4.0,0,Thursday,2016-01-07
93,3539.0,91.0,33.0,33.0,5052.0,Miami,American Airlines Arena,0.85764,0.8184,2759671,Miami Heat,Toronto Raptors,0.78527,0.68543,2015-12-19,15,2015-12-04,2,0.647,1.0,6,1,0.6,-1.0,7,19659.0,100.3,16840,84.2,18720,94.9,5764000.0,4.0,0,Saturday,2015-12-19
94,3794.0,142.5,41.0,41.0,5052.0,Miami,American Airlines Arena,0.85764,0.84482,2759649,Miami Heat,Chicago Bulls,0.78527,0.7615,2016-03-02,89,2015-12-04,2,0.647,1.0,6,2,0.688,2.0,3,19659.0,100.3,16840,84.2,18720,94.9,5764000.0,4.0,0,Wednesday,2016-03-02
95,4015.0,144.0,43.0,43.0,8210.0,Miami,American Airlines Arena,0.85764,0.84725,2759652,Miami Heat,Chicago Bulls,0.78527,0.7615,2016-04-08,126,2015-12-04,2,0.647,1.0,6,2,0.688,2.0,3,19659.0,100.3,16840,84.2,18720,94.9,5764000.0,4.0,0,Friday,2016-04-08
96,1407.0,154.0,57.0,57.0,2927.0,Miami,American Airlines Arena,0.85764,0.86492,2759681,Miami Heat,Cleveland Cavaliers,0.78527,0.64461,2015-12-06,2,2015-12-04,2,0.647,1.0,6,2,0.684,-2.0,4,19659.0,100.3,16840,84.2,18720,94.9,5764000.0,4.0,0,Sunday,2015-12-06
97,4075.0,271.0,91.0,91.0,12631.0,Miami,American Airlines Arena,0.85764,0.8695,2759656,Miami Heat,Cleveland Cavaliers,0.78527,0.64461,2016-03-19,106,2015-12-04,2,0.647,1.0,6,2,0.684,-2.0,4,19659.0,100.3,16840,84.2,18720,94.9,5764000.0,4.0,0,Saturday,2016-03-19
98,3821.0,89.0,27.0,27.0,4737.0,Miami,American Airlines Arena,0.85764,0.82622,2759687,Miami Heat,Detroit Pistons,0.78527,0.63663,2015-12-23,19,2015-12-04,2,0.647,1.0,6,0,0.55,3.0,15,19659.0,100.3,16840,84.2,18720,94.9,5764000.0,4.0,0,Wednesday,2015-12-23
99,4189.0,76.0,15.0,15.0,4421.0,Miami,American Airlines Arena,0.85764,0.81423,2759686,Miami Heat,Detroit Pistons,0.78527,0.63663,2016-04-05,123,2015-12-04,2,0.647,1.0,6,0,0.55,3.0,15,19659.0,100.3,16840,84.2,18720,94.9,5764000.0,4.0,0,Tuesday,2016-04-05
100,3483.0,89.0,22.0,22.0,4421.0,Miami,American Airlines Arena,0.85764,0.8155,2759637,Miami Heat,Indiana Pacers,0.78527,0.67765,2016-01-05,32,2015-12-04,2,0.647,1.0,6,2,0.667,-1.0,5,19659.0,100.3,16840,84.2,18720,94.9,5764000.0,4.0,0,Tuesday,2016-01-05
101,4169.0,72.0,18.0,18.0,4421.0,Miami,American Airlines Arena,0.85764,0.81124,2759647,Miami Heat,Indiana Pacers,0.78527,0.67765,2016-02-23,81,2015-12-04,2,0.647,1.0,6,2,0.667,-1.0,5,19659.0,100.3,16840,84.2,18720,94.9,5764000.0,4.0,0,Tuesday,2016-02-23
102,3887.0,99.0,23.0,23.0,4220.0,Miami,American Airlines Arena,0.85764,0.81525,2759639,Miami Heat,Orlando Magic,0.78527,0.67862,2016-03-26,113,2015-12-04,2,0.647,1.0,6,0,0.579,5.0,10,19659.0,100.3,16840,84.2,18720,94.9,5764000.0,4.0,0,Saturday,2016-03-26
103,4101.0,87.0,18.0,18.0,4822.0,Miami,American Airlines Arena,0.85764,0.80571,2759646,Miami Heat,Orlando Magic,0.78527,0.67862,2016-04-10,128,2015-12-04,2,0.647,1.0,6,0,0.579,5.0,10,19659.0,100.3,16840,84.2,18720,94.9,5764000.0,4.0,0,Sunday,2016-04-10
104,2345.0,60.0,14.0,14.0,2842.0,Miami,American Airlines Arena,0.85764,0.80638,2759657,Miami Heat,Washington Wizards,0.78527,0.71573,2015-12-08,4,2015-12-04,2,0.647,1.0,6,2,0.471,1.0,19,19659.0,100.3,16840,84.2,18720,94.9,5764000.0,4.0,0,Tuesday,2015-12-08
105,3875.0,112.0,25.0,25.0,4737.0,Miami,American Airlines Arena,0.85764,0.83429,2759679,Miami Heat,Washington Wizards,0.78527,0.71573,2016-02-21,79,2015-12-04,2,0.647,1.0,6,2,0.471,1.0,19,19659.0,100.3,16840,84.2,18720,94.9,5764000.0,4.0,0,Sunday,2016-02-21
106,3847.0,79.0,14.0,14.0,3858.0,Miami,American Airlines Arena,0.85764,0.81455,2759648,Miami Heat,Denver Nuggets,0.78527,0.6663,2016-03-14,101,2015-12-04,2,0.647,1.0,6,0,0.35,1.0,24,19659.0,100.3,16840,84.2,18720,94.9,5764000.0,4.0,0,Monday,2016-03-14
107,4134.0,89.0,31.0,31.0,4737.0,Miami,American Airlines Arena,0.85764,0.81889,2759979,Miami Heat,Portland Trail Blazers,0.78527,0.68039,2015-12-20,16,2015-12-04,2,0.647,1.0,6,1,0.4,1.0,23,19659.0,100.3,16840,84.2,18720,94.9,5764000.0,4.0,0,Sunday,2015-12-20
108,3327.0,243.0,68.0,68.0,11368.0,Miami,American Airlines Arena,0.85764,0.85213,2760131,Miami Heat,Golden State Warriors,0.78527,0.75952,2016-02-25,83,2015-12-04,2,0.647,1.0,6,3,1.0,20.0,1,19659.0,100.3,16840,84.2,18720,94.9,5764000.0,4.0,0,Thursday,2016-02-25
109,3859.0,145.0,46.0,46.0,6947.0,Miami,American Airlines Arena,0.85764,0.83752,2759689,Miami Heat,Los Angeles Clippers,0.78527,0.75453,2016-02-07,65,2015-12-04,2,0.647,1.0,6,2,0.526,-1.0,16,19659.0,100.3,16840,84.2,18720,94.9,5764000.0,4.0,0,Sunday,2016-02-07
110,4266.0,69.0,15.0,15.0,4421.0,Miami,American Airlines Arena,0.85764,0.79893,2759645,Miami Heat,Phoenix Suns,0.78527,0.65702,2016-03-04,91,2015-12-04,2,0.647,1.0,6,1,0.4,-3.0,22,19659.0,100.3,16840,84.2,18720,94.9,5764000.0,4.0,0,Friday,2016-03-04
111,3329.0,197.0,66.0,66.0,10737.0,Miami,American Airlines Arena,0.85764,0.83611,2759662,Miami Heat,Dallas Mavericks,0.78527,0.72552,2016-01-02,29,2015-12-04,2,0.647,1.0,6,3,0.55,-1.0,14,19659.0,100.3,16840,84.2,18720,94.9,5764000.0,4.0,0,Saturday,2016-01-02
112,2890.0,90.5,23.0,23.0,2905.0,Miami,American Airlines Arena,0.85764,0.81202,2759667,Miami Heat,Memphis Grizzlies,0.78527,0.6738,2015-12-13,9,2015-12-04,2,0.647,1.0,6,2,0.55,-1.0,13,19659.0,100.3,16840,84.2,18720,94.9,5764000.0,4.0,0,Sunday,2015-12-13
113,3263.0,131.0,45.0,45.0,6315.0,Miami,American Airlines Arena,0.85764,0.84009,2759661,Miami Heat,New Orleans Pelicans,0.78527,0.64723,2015-12-25,21,2015-12-04,2,0.647,1.0,6,1,0.25,1.0,28,19659.0,100.3,16840,84.2,18720,94.9,5764000.0,4.0,1,Friday,2015-12-25
114,3555.0,142.0,46.0,46.0,6947.0,Miami,American Airlines Arena,0.85764,0.83996,2759651,Miami Heat,Brooklyn Nets,0.78527,0.75507,2015-12-29,25,2015-12-04,2,0.647,1.0,6,3,0.263,-1.0,27,19659.0,100.3,16840,84.2,18720,94.9,5764000.0,4.0,0,Tuesday,2015-12-29
115,4072.0,76.0,17.0,17.0,4521.0,Miami,American Airlines Arena,0.85764,0.82565,2759635,Miami Heat,Brooklyn Nets,0.78527,0.75507,2016-03-28,115,2015-12-04,2,0.647,1.0,6,3,0.263,-1.0,27,19659.0,100.3,16840,84.2,18720,94.9,5764000.0,4.0,0,Monday,2016-03-28
116,3998.0,79.0,20.0,20.0,4421.0,Miami,American Airlines Arena,0.85764,0.8188,2759683,Miami Heat,Philadelphia 76ers,0.78527,0.70127,2016-03-06,93,2015-12-04,2,0.647,1.0,6,0,0.05,-1.0,30,19659.0,100.3,16840,84.2,18720,94.9,5764000.0,4.0,0,Sunday,2016-03-06
117,4096.0,67.0,19.0,19.0,3789.0,Miami,American Airlines Arena,0.85764,0.82731,2759664,Miami Heat,Milwaukee Bucks,0.78527,0.63543,2016-01-20,47,2015-12-04,2,0.647,1.0,6,0,0.35,-2.0,25,19659.0,100.3,16840,84.2,18720,94.9,5764000.0,4.0,0,Wednesday,2016-01-20
118,4073.0,76.0,17.0,17.0,4220.0,Miami,American Airlines Arena,0.85764,0.80047,2759853,Miami Heat,Charlotte Hornets,0.78527,0.66337,2016-03-17,104,2015-12-04,2,0.647,1.0,6,1,0.556,-1.0,12,19659.0,100.3,16840,84.2,18720,94.9,5764000.0,4.0,0,Thursday,2016-03-17
119,3590.0,151.0,48.0,48.0,7262.0,Miami,American Airlines Arena,0.85764,0.83611,2759682,Miami Heat,San Antonio Spurs,0.78527,0.70475,2016-02-10,68,2015-12-04,2,0.647,1.0,6,1,0.8,2.0,2,19659.0,100.3,16840,84.2,18720,94.9,5764000.0,4.0,0,Wednesday,2016-02-10
120,3502.0,93.0,29.0,29.0,4421.0,Miami,American Airlines Arena,0.85764,0.80931,2759634,Miami Heat,Atlanta Hawks,0.78527,0.68811,2016-01-31,58,2015-12-04,2,0.647,1.0,6,0,0.591,1.0,8,19659.0,100.3,16840,84.2,18720,94.9,5764000.0,4.0,0,Sunday,2016-01-31
121,3971.0,122.5,36.0,36.0,6000.0,Miami,American Airlines Arena,0.85764,0.84069,2759767,Miami Heat,New York Knicks,0.78527,0.81207,2016-01-07,33,2015-12-05,2,0.667,2.0,3,1,0.476,-1.0,19,19659.0,100.3,16840,84.2,18720,94.9,5764000.0,4.0,0,Thursday,2016-01-07
122,3242.0,94.0,33.0,33.0,4564.0,Miami,American Airlines Arena,0.85764,0.8184,2759671,Miami Heat,Toronto Raptors,0.78527,0.68543,2015-12-19,14,2015-12-05,2,0.667,2.0,3,1,0.571,-2.0,10,19659.0,100.3,16840,84.2,18720,94.9,5764000.0,4.0,0,Saturday,2015-12-19
123,3772.0,141.5,41.0,41.0,5052.0,Miami,American Airlines Arena,0.85764,0.84482,2759649,Miami Heat,Chicago Bulls,0.78527,0.7615,2016-03-02,88,2015-12-05,2,0.667,2.0,3,2,0.647,-1.0,5,19659.0,100.3,16840,84.2,18720,94.9,5764000.0,4.0,0,Wednesday,2016-03-02
124,3988.0,145.0,43.0,43.0,8210.0,Miami,American Airlines Arena,0.85764,0.84725,2759652,Miami Heat,Chicago Bulls,0.78527,0.7615,2016-04-08,125,2015-12-05,2,0.667,2.0,3,2,0.647,-1.0,5,19659.0,100.3,16840,84.2,18720,94.9,5764000.0,4.0,0,Friday,2016-04-08
125,1083.0,135.0,56.0,56.0,2927.0,Miami,American Airlines Arena,0.85764,0.86492,2759681,Miami Heat,Cleveland Cavaliers,0.78527,0.64461,2015-12-06,1,2015-12-05,2,0.667,2.0,3,2,0.65,-3.0,4,19659.0,100.3,16840,84.2,18720,94.9,5764000.0,4.0,0,Sunday,2015-12-06
126,3829.0,274.0,91.0,91.0,11404.0,Miami,American Airlines Arena,0.85764,0.8695,2759656,Miami Heat,Cleveland Cavaliers,0.78527,0.64461,2016-03-19,105,2015-12-05,2,0.667,2.0,3,2,0.65,-3.0,4,19659.0,100.3,16840,84.2,18720,94.9,5764000.0,4.0,0,Saturday,2016-03-19
127,3541.0,91.0,28.0,28.0,4280.0,Miami,American Airlines Arena,0.85764,0.82622,2759687,Miami Heat,Detroit Pistons,0.78527,0.63663,2015-12-23,18,2015-12-05,2,0.667,2.0,3,0,0.55,3.0,16,19659.0,100.3,16840,84.2,18720,94.9,5764000.0,4.0,0,Wednesday,2015-12-23
128,4186.0,76.0,15.0,15.0,4421.0,Miami,American Airlines Arena,0.85764,0.81423,2759686,Miami Heat,Detroit Pistons,0.78527,0.63663,2016-04-05,122,2015-12-05,2,0.667,2.0,3,0,0.55,3.0,16,19659.0,100.3,16840,84.2,18720,94.9,5764000.0,4.0,0,Tuesday,2016-04-05
129,3425.0,90.0,22.0,22.0,4421.0,Miami,American Airlines Arena,0.85764,0.8155,2759637,Miami Heat,Indiana Pacers,0.78527,0.67765,2016-01-05,31,2015-12-05,2,0.667,2.0,3,2,0.632,-2.0,6,19659.0,100.3,16840,84.2,18720,94.9,5764000.0,4.0,0,Tuesday,2016-01-05
130,4163.0,72.0,18.0,18.0,4421.0,Miami,American Airlines Arena,0.85764,0.81124,2759647,Miami Heat,Indiana Pacers,0.78527,0.67765,2016-02-23,80,2015-12-05,2,0.667,2.0,3,2,0.632,-2.0,6,19659.0,100.3,16840,84.2,18720,94.9,5764000.0,4.0,0,Tuesday,2016-02-23
131,3674.0,100.0,23.0,23.0,3994.0,Miami,American Airlines Arena,0.85764,0.81525,2759639,Miami Heat,Orlando Magic,0.78527,0.67862,2016-03-26,112,2015-12-05,2,0.667,2.0,3,0,0.55,-1.0,14,19659.0,100.3,16840,84.2,18720,94.9,5764000.0,4.0,0,Saturday,2016-03-26
132,4072.0,87.0,18.0,18.0,5052.0,Miami,American Airlines Arena,0.85764,0.80571,2759646,Miami Heat,Orlando Magic,0.78527,0.67862,2016-04-10,127,2015-12-05,2,0.667,2.0,3,0,0.55,-1.0,14,19659.0,100.3,16840,84.2,18720,94.9,5764000.0,4.0,0,Sunday,2016-04-10
133,2124.0,51.0,14.0,14.0,2842.0,Miami,American Airlines Arena,0.85764,0.80638,2759657,Miami Heat,Washington Wizards,0.78527,0.71573,2015-12-08,3,2015-12-05,2,0.667,2.0,3,2,0.471,1.0,20,19659.0,100.3,16840,84.2,18720,94.9,5764000.0,4.0,0,Tuesday,2015-12-08
134,3872.0,112.0,25.0,25.0,4737.0,Miami,American Airlines Arena,0.85764,0.83429,2759679,Miami Heat,Washington Wizards,0.78527,0.71573,2016-02-21,78,2015-12-05,2,0.667,2.0,3,2,0.471,1.0,20,19659.0,100.3,16840,84.2,18720,94.9,5764000.0,4.0,0,Sunday,2016-02-21
135,3844.0,79.0,14.0,14.0,4041.0,Miami,American Airlines Arena,0.85764,0.81455,2759648,Miami Heat,Denver Nuggets,0.78527,0.6663,2016-03-14,100,2015-12-05,2,0.667,2.0,3,0,0.381,2.0,24,19659.0,100.3,16840,84.2,18720,94.9,5764000.0,4.0,0,Monday,2016-03-14
136,3842.0,89.0,31.0,31.0,4280.0,Miami,American Airlines Arena,0.85764,0.81889,2759979,Miami Heat,Portland Trail Blazers,0.78527,0.68039,2015-12-20,15,2015-12-05,2,0.667,2.0,3,1,0.429,2.0,21,19659.0,100.3,16840,84.2,18720,94.9,5764000.0,4.0,0,Sunday,2015-12-20
137,3302.0,244.0,68.0,68.0,11368.0,Miami,American Airlines Arena,0.85764,0.85213,2760131,Miami Heat,Golden State Warriors,0.78527,0.75952,2016-02-25,82,2015-12-05,2,0.667,2.0,3,3,1.0,21.0,1,19659.0,100.3,16840,84.2,18720,94.9,5764000.0,4.0,0,Thursday,2016-02-25
138,3809.0,146.0,46.0,46.0,6947.0,Miami,American Airlines Arena,0.85764,0.83752,2759689,Miami Heat,Los Angeles Clippers,0.78527,0.75453,2016-02-07,64,2015-12-05,2,0.667,2.0,3,2,0.55,1.0,11,19659.0,100.3,16840,84.2,18720,94.9,5764000.0,4.0,0,Sunday,2016-02-07
139,4224.0,69.0,15.0,15.0,4421.0,Miami,American Airlines Arena,0.85764,0.79893,2759645,Miami Heat,Phoenix Suns,0.78527,0.65702,2016-03-04,90,2015-12-05,2,0.667,2.0,3,1,0.4,-3.0,23,19659.0,100.3,16840,84.2,18720,94.9,5764000.0,4.0,0,Friday,2016-03-04
140,3091.0,215.0,73.0,73.0,9694.0,Miami,American Airlines Arena,0.85764,0.83611,2759662,Miami Heat,Dallas Mavericks,0.78527,0.72552,2016-01-02,28,2015-12-05,2,0.667,2.0,3,3,0.55,-1.0,13,19659.0,100.3,16840,84.2,18720,94.9,5764000.0,4.0,0,Saturday,2016-01-02
141,2658.0,91.0,23.0,23.0,2626.0,Miami,American Airlines Arena,0.85764,0.81202,2759667,Miami Heat,Memphis Grizzlies,0.78527,0.6738,2015-12-13,8,2015-12-05,2,0.667,2.0,3,2,0.55,-1.0,12,19659.0,100.3,16840,84.2,18720,94.9,5764000.0,4.0,0,Sunday,2015-12-13
142,3222.0,132.0,42.0,42.0,6315.0,Miami,American Airlines Arena,0.85764,0.84009,2759661,Miami Heat,New Orleans Pelicans,0.78527,0.64723,2015-12-25,20,2015-12-05,2,0.667,2.0,3,1,0.25,1.0,28,19659.0,100.3,16840,84.2,18720,94.9,5764000.0,4.0,1,Friday,2015-12-25
143,3497.0,143.0,46.0,46.0,6947.0,Miami,American Airlines Arena,0.85764,0.83996,2759651,Miami Heat,Brooklyn Nets,0.78527,0.75507,2015-12-29,24,2015-12-05,2,0.667,2.0,3,3,0.263,-1.0,27,19659.0,100.3,16840,84.2,18720,94.9,5764000.0,4.0,0,Tuesday,2015-12-29
144,3320.0,75.0,17.0,17.0,4737.0,Miami,American Airlines Arena,0.85764,0.82565,2759635,Miami Heat,Brooklyn Nets,0.78527,0.75507,2016-03-28,114,2015-12-05,2,0.667,2.0,3,3,0.263,-1.0,27,19659.0,100.3,16840,84.2,18720,94.9,5764000.0,4.0,0,Monday,2016-03-28
145,3967.0,79.0,20.0,20.0,4421.0,Miami,American Airlines Arena,0.85764,0.8188,2759683,Miami Heat,Philadelphia 76ers,0.78527,0.70127,2016-03-06,92,2015-12-05,2,0.667,2.0,3,0,0.048,-2.0,30,19659.0,100.3,16840,84.2,18720,94.9,5764000.0,4.0,0,Sunday,2016-03-06
146,4058.0,67.0,19.0,19.0,3789.0,Miami,American Airlines Arena,0.85764,0.82731,2759664,Miami Heat,Milwaukee Bucks,0.78527,0.63543,2016-01-20,46,2015-12-05,2,0.667,2.0,3,0,0.381,1.0,25,19659.0,100.3,16840,84.2,18720,94.9,5764000.0,4.0,0,Wednesday,2016-01-20
147,4073.0,76.0,17.0,17.0,4421.0,Miami,American Airlines Arena,0.85764,0.80047,2759853,Miami Heat,Charlotte Hornets,0.78527,0.66337,2016-03-17,103,2015-12-05,2,0.667,2.0,3,1,0.579,1.0,9,19659.0,100.3,16840,84.2,18720,94.9,5764000.0,4.0,0,Thursday,2016-03-17
148,3981.0,153.0,48.0,48.0,7262.0,Miami,American Airlines Arena,0.85764,0.83611,2759682,Miami Heat,San Antonio Spurs,0.78527,0.70475,2016-02-10,67,2015-12-05,2,0.667,2.0,3,1,0.81,3.0,2,19659.0,100.3,16840,84.2,18720,94.9,5764000.0,4.0,0,Wednesday,2016-02-10
149,3300.0,95.0,29.0,29.0,3994.0,Miami,American Airlines Arena,0.85764,0.80931,2759634,Miami Heat,Atlanta Hawks,0.78527,0.68811,2016-01-31,57,2015-12-05,2,0.667,2.0,3,0,0.591,1.0,7,19659.0,100.3,16840,84.2,18720,94.9,5764000.0,4.0,0,Sunday,2016-01-31
150,2716.0,141.0,46.0,46.0,6947.0,Miami,American Airlines Arena,0.8577,0.84036,2759651,Miami Heat,Brooklyn Nets,0.78538,0.75507,2015-12-29,23,2015-12-06,2,0.667,2.0,3,3,0.25,-2.0,27,19659.0,100.3,16840,84.2,18720,94.9,5764000.0,4.0,0,Tuesday,2015-12-29
151,4043.0,75.0,17.0,17.0,4737.0,Miami,American Airlines Arena,0.8577,0.8176,2759635,Miami Heat,Brooklyn Nets,0.78538,0.75507,2016-03-28,113,2015-12-06,2,0.667,2.0,3,3,0.25,-2.0,27,19659.0,100.3,16840,84.2,18720,94.9,5764000.0,4.0,0,Monday,2016-03-28
152,3937.0,123.0,36.0,36.0,6000.0,Miami,American Airlines Arena,0.8577,0.84221,2759767,Miami Heat,New York Knicks,0.78538,0.81207,2016-01-07,32,2015-12-06,2,0.667,2.0,3,1,0.476,-1.0,19,19659.0,100.3,16840,84.2,18720,94.9,5764000.0,4.0,0,Thursday,2016-01-07
153,3983.0,79.0,20.0,20.0,4421.0,Miami,American Airlines Arena,0.8577,0.81846,2759683,Miami Heat,Philadelphia 76ers,0.78538,0.70117,2016-03-06,91,2015-12-06,2,0.667,2.0,3,0,0.048,-2.0,30,19659.0,100.3,16840,84.2,18720,94.9,5764000.0,4.0,0,Sunday,2016-03-06
154,3352.0,93.0,30.0,30.0,5052.0,Miami,American Airlines Arena,0.8577,0.81921,2759671,Miami Heat,Toronto Raptors,0.78538,0.68639,2015-12-19,13,2015-12-06,2,0.667,2.0,3,1,0.571,-2.0,12,19659.0,100.3,16840,84.2,18720,94.9,5764000.0,4.0,0,Saturday,2015-12-19
155,3729.0,144.0,41.0,41.0,5052.0,Miami,American Airlines Arena,0.8577,0.84358,2759649,Miami Heat,Chicago Bulls,0.78538,0.76145,2016-03-02,87,2015-12-06,2,0.667,2.0,3,2,0.647,-1.0,5,19659.0,100.3,16840,84.2,18720,94.9,5764000.0,4.0,0,Wednesday,2016-03-02
156,3994.0,143.0,43.0,43.0,8210.0,Miami,American Airlines Arena,0.8577,0.84511,2759652,Miami Heat,Chicago Bulls,0.78538,0.76145,2016-04-08,124,2015-12-06,2,0.667,2.0,3,2,0.647,-1.0,5,19659.0,100.3,16840,84.2,18720,94.9,5764000.0,4.0,0,Friday,2016-04-08
157,3660.0,91.0,29.0,29.0,4737.0,Miami,American Airlines Arena,0.8577,0.82751,2759687,Miami Heat,Detroit Pistons,0.78538,0.63665,2015-12-23,17,2015-12-06,2,0.667,2.0,3,0,0.571,4.0,13,19659.0,100.3,16840,84.2,18720,94.9,5764000.0,4.0,0,Wednesday,2015-12-23
158,4168.0,76.0,15.0,15.0,4421.0,Miami,American Airlines Arena,0.8577,0.81438,2759686,Miami Heat,Detroit Pistons,0.78538,0.63665,2016-04-05,121,2015-12-06,2,0.667,2.0,3,0,0.571,4.0,13,19659.0,100.3,16840,84.2,18720,94.9,5764000.0,4.0,0,Tuesday,2016-04-05
159,2748.0,89.0,22.0,22.0,4421.0,Miami,American Airlines Arena,0.8577,0.81576,2759637,Miami Heat,Indiana Pacers,0.78538,0.67765,2016-01-05,30,2015-12-06,2,0.667,2.0,3,2,0.632,-2.0,6,19659.0,100.3,16840,84.2,18720,94.9,5764000.0,4.0,0,Tuesday,2016-01-05
160,4140.0,73.0,18.0,18.0,4421.0,Miami,American Airlines Arena,0.8577,0.81282,2759647,Miami Heat,Indiana Pacers,0.78538,0.67765,2016-02-23,79,2015-12-06,2,0.667,2.0,3,2,0.632,-2.0,6,19659.0,100.3,16840,84.2,18720,94.9,5764000.0,4.0,0,Tuesday,2016-02-23
161,4045.0,67.0,19.0,19.0,3789.0,Miami,American Airlines Arena,0.8577,0.8233,2759664,Miami Heat,Milwaukee Bucks,0.78538,0.63547,2016-01-20,45,2015-12-06,2,0.667,2.0,3,0,0.381,1.0,25,19659.0,100.3,16840,84.2,18720,94.9,5764000.0,4.0,0,Wednesday,2016-01-20
162,4057.0,76.0,17.0,17.0,4421.0,Miami,American Airlines Arena,0.8577,0.80698,2759853,Miami Heat,Charlotte Hornets,0.78538,0.66337,2016-03-17,102,2015-12-06,2,0.667,2.0,3,1,0.579,1.0,9,19659.0,100.3,16840,84.2,18720,94.9,5764000.0,4.0,0,Thursday,2016-03-17
163,1171.0,48.0,13.0,13.0,2842.0,Miami,American Airlines Arena,0.8577,0.80056,2759657,Miami Heat,Washington Wizards,0.78538,0.71564,2015-12-08,2,2015-12-06,2,0.667,2.0,3,2,0.444,-1.0,20,19659.0,100.3,16840,84.2,18720,94.9,5764000.0,4.0,0,Tuesday,2015-12-08
164,3819.0,113.0,25.0,25.0,4737.0,Miami,American Airlines Arena,0.8577,0.83335,2759679,Miami Heat,Washington Wizards,0.78538,0.71564,2016-02-21,77,2015-12-06,2,0.667,2.0,3,2,0.444,-1.0,20,19659.0,100.3,16840,84.2,18720,94.9,5764000.0,4.0,0,Sunday,2016-02-21
165,3823.0,79.0,14.0,14.0,4041.0,Miami,American Airlines Arena,0.8577,0.81377,2759648,Miami Heat,Denver Nuggets,0.78538,0.6663,2016-03-14,99,2015-12-06,2,0.667,2.0,3,0,0.381,2.0,24,19659.0,100.3,16840,84.2,18720,94.9,5764000.0,4.0,0,Monday,2016-03-14
